163,5.6171,5.187,0.46028,0.15359,0.082636,0.072125,171.41,154.32
164,5.5181,5.0939,0.43243,0.18416,0.16652,0.12422,179.77,17.564
165,4.0092,4.0006,0.71528,0.18327,0.068451,0.067867,133.08,133.33
166,4.4215,4.2911,0.64193,0.33011,0.24748,0.21816,8.1495,37.326
167,4.6391,4.4529,0.74693,0.21959,0.17238,0.13956,50.328,34.159
168,5.2119,4.7851,0.57286,0.20517,0.12673,0.10851,70.683,131.17
169,5.4211,5.0271,0.47375,0.15207,0.10675,0.088751,116.19,158.6
170,4.5351,4.2263,0.72943,0.23482,0.14017,0.13377,2.1428,175.07
171,3.8766,3.8304,0.71953,0.12256,0.098435,0.078768,95.288,94.023
172,4.091,3.903,0.73777,0.20665,0.14623,0.1328,81.066,33.542
173,4.3114,4.1169,0.67123,0.15817,0.10745,0.098314,171.06,4.8443
174,4.7149,4.29,0.75356,0.15772,0.12119,0.09843,29.592,158.91
175,5.896,5.1411,0.35647,0.51674,0.33923,0.28618,115.96,164.1
176,3.7653,3.526,0.66814,0.53318,0.30012,0.26841,2.6522,156.68
177,4.9423,4.4767,0.71001,0.21641,0.12558,0.11918,22.357,103.18
178,5.491,4.8653,0.49414,0.30441,0.10694,0.10419,11.426,134.42
179,4.24,3.9788,0.66812,0.22057,0.16622,0.12636,102.45,80.917
180,5.313,4.6625,0.53728,0.25024,0.13073,0.11685,5.2674,20.281
181,5.0981,4.5105,0.67411,0.11239,0.082996,0.071069,8.2169,24.374
182,4.0208,3.5335,0.55663,0.20569,0.16283,0.12719,24.389,14.519
183,4.4482,3.894,0.59975,0.45614,0.26636,0.23729,38.206,179.98
184,4.8118,4.218,0.75113,0.1448,0.085485,0.080857,37.618,67.126
185,5.4363,4.6056,0.51196,0.16311,0.13585,0.10246,48.402,167.81
186,5.7756,4.8625,0.44448,0.17662,0.15065,0.1168,134.56,8.0763
187,4.1446,3.6664,0.58679,0.15409,0.10741,0.088172,7.1068,175.88
188,4.7474,4.1364,0.72789,0.20267,0.11731,0.1068,93.008,94.583
189,4.9281,4.2612,0.7235,0.20048,0.15225,0.14432,131.79,179.43
190,5.2895,4.5072,0.58767,0.11098,0.077862,0.061848,29.376,8.2209
191,4.697,4.0313,0.67644,0.24397,0.19866,0.15566,25.31,155.12
192,6.1841,5.0094,0.39724,0.4882,0.29797,0.26005,111.82,171.96
193,4.2006,3.5726,0.55322,0.0991,0.042755,0.040712,120.91,33.865
194,5.9371,4.8609,0.43538,0.097996,0.074966,0.060795,178.36,18.35
195,5.5202,4.4922,0.53664,0.15068,0.086565,0.074469,126.25,172.56
196,4.6516,3.8323,0.66277,0.24441,0.14388,0.12538,137.4,154.85
197,5.0496,4.0812,0.74366,0.32608,0.31536,0.274,31.655,164.28
198,3.9332,3.2553,0.58014,0.20284,0.17746,0.14407,170.08,178.01
199,3.9782,3.3188,0.58316,0.23662,0.19257,0.14426,45.201,4.277
200,4.8754,3.8278,0.70189,0.42234,0.24839,0.22046,45.148,170.18
201,5.4972,4.213,0.56887,0.2348,0.16766,0.13582,31.817,20.61
202,5.6634,4.3812,0.53243,0.17553,0.11999,0.1006,171.88,175.03
203,4.5919,3.64,0.60062,0.15311,0.11022,0.086452,39.489,27.866
204,5.9504,4.6649,0.48106,0.33153,0.24724,0.20199,94.483,106.16
205,4.1416,3.2462,0.52723,0.07851,0.05863,0.049348,29.756,137.7
